dashboard,feature,feature_match_score,feature_match_method,question,worksheet,Demographic Category-value,Demographic Category-alias,Demographic Group-value,Demographic Group-alias,Note1-alias,ATTR(Long Description)-alias,Measure Names-value,Measure Names-alias,Measure Values-alias
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Age Group,Age Group,18-29,18-29,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,154"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,COL,College Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),36.3%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,SCOL,Some College,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),30.3%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,HS,High School Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),32.2%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),26.3%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,COL,College Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),31.4%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,SCOL,Some College,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),25.3%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,HS,High School Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),27.0%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),20.0%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,COL,College Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,33.8%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,SCOL,Some College,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,27.7%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,HS,High School Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,29.6%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,23.0%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,COL,College Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,845"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,SCOL,Some College,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,574"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,HS,High School Graduate,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,659"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Education,Education,<HS,Less Than High School,"The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,997
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),33.3%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),31.9%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:UCI (copy)_529735946288271364:qk],95% CI (Upper),28.2%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),28.6%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),26.8%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:LCI (copy)_529735946288033795:qk],95% CI (Lower),23.5%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,30.9%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,29.3%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Percent (copy)_529735946287837186:qk],Percentage,25.8%
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,50K+,"$50,000 or More","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,814"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,25-50K,"$25,000-$49,999","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,727"
Data Table Builder 2002-2010,Flu Shot in Past Year,0.499,feature_name_fuzzy,"No Flu Shot in the Past 12 Months, Age 18+",Data Table 2002-2010 (mobile),Income Level,Income Level,<25K,"Less Than $25,000","The sample size includes all survey respondents except those with  missing, ""don't know"", or ""refused"" answers.",Percentage of adults 18 years and older who did not have a flu vaccine (shot or spray) within the past 12 months.,[federated.1vgb48v110x54q1gh5bp80qi14v1].[sum:Sample Size (copy)_529735946285486081:qk],Sample Size*,"1,792"
