"","0","1","MeanDecreaseAccuracy","MeanDecreaseGini"
"last_dentist_visit_within_the_past_2_years",0.57711639165889,1.84615916674116,1.92133912725975,0.0472645564858444
"last_dentist_visit_within_the_past_5_years",7.28855532031553,-2.11991357292721,7.24430411100924,0.550801901889796
"last_dentist_visit_within_the_past_year",-0.224336310738181,1.53103732021863,1.43842361724079,0.0566340679353597
"last_smoked_10_years",1.72748810100324,1.41583737331596,1.77966799454206,0.0672121575785212
"leisure_time_pa_no",0.807665026083922,1.00100150250438,1.10204318404602,0.0439870926504397
"leisure_time_pa_yes",2.01333524650222,1.42352740471413,2.53552416207958,0.0901845813285672
"lifetime_asthma_no",3.60697044075706,-2.20754165713587,3.52874598041344,0.154584478359605
"lifetime_asthma_yes",3.57660065672623,-0.314768043300264,3.61222431614305,0.149769748919599
"mammogram_no",7.02187388433817,4.76922922264298,7.40717380017158,3.84435108400939
"mammogram_yes",6.73575056912854,4.98141323851528,7.19541685365819,4.33077961673394
"mammogram_past_2_yrs_40_no",3.99485006845901,2.81152842789169,4.33220016193678,3.09131876504501
